Country,First Opening,country_code,outlets_per_mil,num_outlets,lat,long
Chile,11/19/1990,CHL,4.381,77,-31.78,-70.98
Chile,11/19/1990,CHL,4.381,77,-33.6,-71.61
Chile,11/19/1990,CHL,4.381,77,-33.6,-70.7
Chile,11/19/1990,CHL,4.381,77,-36.42,-71.96
Chile,11/19/1990,CHL,4.381,77,-35.53,-71.49
Chile,11/19/1990,CHL,4.381,77,-32.75,-70.72
Chile,11/19/1990,CHL,4.381,77,-34.58,-70.99
Chile,11/19/1990,CHL,4.381,77,-35.59,-71.74
Chile,11/19/1990,CHL,4.381,77,-34.43,-71.08
Chile,11/19/1990,CHL,4.381,77,-34.63,-71.37
Chile,11/19/1990,CHL,4.381,77,-33.46,-70.64
Chile,11/19/1990,CHL,4.381,77,-33.66,-70.93
Chile,11/19/1990,CHL,4.381,77,-35.42,-71.66
Chile,11/19/1990,CHL,4.381,77,-36.74,-73.13
Chile,11/19/1990,CHL,4.381,77,-25.4,-70.47
Chile,11/19/1990,CHL,4.381,77,-38.73,-72.58
Chile,11/19/1990,CHL,4.381,77,-34.86,-71.16
Chile,11/19/1990,CHL,4.381,77,-22.09,-70.19
Chile,11/19/1990,CHL,4.381,77,-36.61,-72.96
Chile,11/19/1990,CHL,4.381,77,-38.25,-72.68
Chile,11/19/1990,CHL,4.381,77,-39.82,-73.23
Chile,11/19/1990,CHL,4.381,77,-28.57,-70.76
Chile,11/19/1990,CHL,4.381,77,-33.04,-71.64
Chile,11/19/1990,CHL,4.381,77,-38.24,-72.34
Chile,11/19/1990,CHL,4.381,77,-30.03,-70.74
Chile,11/19/1990,CHL,4.381,77,-38.67,-72.23
Chile,11/19/1990,CHL,4.381,77,-33.04,-71.36
Chile,11/19/1990,CHL,4.381,77,-39.28,-72.23
Chile,11/19/1990,CHL,4.381,77,-33.01,-71.55
Chile,11/19/1990,CHL,4.381,77,-37.1,-72.56
Pakistan,9/19/1998,PAK,0.357,72,30.55,72.11
Pakistan,9/19/1998,PAK,0.357,72,34.15,73.2
Pakistan,9/19/1998,PAK,0.357,72,27.94,69.31
Pakistan,9/19/1998,PAK,0.357,72,29.15,71.26
Pakistan,9/19/1998,PAK,0.357,72,28.32,70.05
Pakistan,9/19/1998,PAK,0.357,72,30.68,71.76
Pakistan,9/19/1998,PAK,0.357,72,34,72.13
Pakistan,9/19/1998,PAK,0.357,72,29.38,70.9
Pakistan,9/19/1998,PAK,0.357,72,32.27,73.81
Pakistan,9/19/1998,PAK,0.357,72,33.54,70.35
Pakistan,9/19/1998,PAK,0.357,72,34,71.92
Pakistan,9/19/1998,PAK,0.357,72,30.3,73.07
Pakistan,9/19/1998,PAK,0.357,72,33.78,72.36
Pakistan,9/19/1998,PAK,0.357,72,27.33,68.02
Pakistan,9/19/1998,PAK,0.357,72,31.98,74.67
Pakistan,9/19/1998,PAK,0.357,72,24.66,68.84
Pakistan,9/19/1998,PAK,0.357,72,34.43,73.22
Pakistan,9/19/1998,PAK,0.357,72,27.75,68.75
Pakistan,9/19/1998,PAK,0.357,72,30,73.25
Pakistan,9/19/1998,PAK,0.357,72,29.39,71.67
Pakistan,9/19/1998,PAK,0.357,72,31.2,73.95
Pakistan,9/19/1998,PAK,0.357,72,28.39,69.37
Pakistan,9/19/1998,PAK,0.357,72,26.6,68.3
Pakistan,9/19/1998,PAK,0.357,72,32.99,70.6
Pakistan,9/19/1998,PAK,0.357,72,29.91,69.51
Pakistan,9/19/1998,PAK,0.357,72,30.58,73.83
Pakistan,9/19/1998,PAK,0.357,72,34.62,71.97
Pakistan,9/19/1998,PAK,0.357,72,32.43,74.27
Pakistan,9/19/1998,PAK,0.357,72,26.23,66.3
Pakistan,9/19/1998,PAK,0.357,72,25.79,68.8
Pakistan,9/19/1998,PAK,0.357,72,29.04,67.82
Pakistan,9/19/1998,PAK,0.357,72,31.63,71.06
Pakistan,9/19/1998,PAK,0.357,72,32.27,72.9
Pakistan,9/19/1998,PAK,0.357,72,26.56,67.71
Pakistan,9/19/1998,PAK,0.357,72,31.57,72.65
Pakistan,9/19/1998,PAK,0.357,72,32.48,72.92
Pakistan,9/19/1998,PAK,0.357,72,26.92,68.2
Pakistan,9/19/1998,PAK,0.357,72,25.8,68.5
Pakistan,9/19/1998,PAK,0.357,72,32.43,74.37
Pakistan,9/19/1998,PAK,0.357,72,27.19,68.63
Pakistan,9/19/1998,PAK,0.357,72,24.87,68.33
Pakistan,9/19/1998,PAK,0.357,72,30.16,72.67
Pakistan,9/19/1998,PAK,0.357,72,27.87,68.83
Pakistan,9/19/1998,PAK,0.357,72,30.75,73.03
Pakistan,9/19/1998,PAK,0.357,72,31.57,73.18
Pakistan,9/19/1998,PAK,0.357,72,32.93,72.85
Pakistan,9/19/1998,PAK,0.357,72,30.92,66.44
Pakistan,9/19/1998,PAK,0.357,72,25.3,68.82
Pakistan,9/19/1998,PAK,0.357,72,34.16,71.73
Pakistan,9/19/1998,PAK,0.357,72,32.35,74.7
Pakistan,9/19/1998,PAK,0.357,72,33.82,71.88
Pakistan,9/19/1998,PAK,0.357,72,30.53,72.68
Pakistan,9/19/1998,PAK,0.357,72,31.72,72.98
Pakistan,9/19/1998,PAK,0.357,72,29.79,72.84
Pakistan,9/19/1998,PAK,0.357,72,36.02,71.75
Pakistan,9/19/1998,PAK,0.357,72,32.72,72.98
Pakistan,9/19/1998,PAK,0.357,72,24.4,67.98
Pakistan,9/19/1998,PAK,0.357,72,25.52,69.77
Pakistan,9/19/1998,PAK,0.357,72,31.75,73.82
Pakistan,9/19/1998,PAK,0.357,72,30.97,73.97
Pakistan,9/19/1998,PAK,0.357,72,26.73,67.77
Pakistan,9/19/1998,PAK,0.357,72,28.05,69.7
Pakistan,9/19/1998,PAK,0.357,72,29.55,70.38
Pakistan,9/19/1998,PAK,0.357,72,28.88,64.44
Pakistan,9/19/1998,PAK,0.357,72,24.78,68.18
Pakistan,9/19/1998,PAK,0.357,72,31.79,71.1
Pakistan,9/19/1998,PAK,0.357,72,26.68,68.28
Pakistan,9/19/1998,PAK,0.357,72,32.33,74.36
Pakistan,9/19/1998,PAK,0.357,72,32.88,71.56
Pakistan,9/19/1998,PAK,0.357,72,26.51,67.96
Pakistan,9/19/1998,PAK,0.357,72,33.2,73.15
Pakistan,9/19/1998,PAK,0.357,72,26.45,68.32
Pakistan,9/19/1998,PAK,0.357,72,29.03,69.15
Pakistan,9/19/1998,PAK,0.357,72,30.57,70.93
Pakistan,9/19/1998,PAK,0.357,72,30.06,70.64
Pakistan,9/19/1998,PAK,0.357,72,31.83,70.9
Pakistan,9/19/1998,PAK,0.357,72,29.48,67.64
Pakistan,9/19/1998,PAK,0.357,72,29.57,71.77
Pakistan,9/19/1998,PAK,0.357,72,32.4,74.13
Pakistan,9/19/1998,PAK,0.357,72,25.5,69.57
Pakistan,9/19/1998,PAK,0.357,72,25.15,69.1
Pakistan,9/19/1998,PAK,0.357,72,31.22,72.98
Pakistan,9/19/1998,PAK,0.357,72,28.24,68.65
Pakistan,9/19/1998,PAK,0.357,72,32.64,73.72
Pakistan,9/19/1998,PAK,0.357,72,30.67,73.66
Pakistan,9/19/1998,PAK,0.357,72,24.47,69.58
Pakistan,9/19/1998,PAK,0.357,72,35.2,71.88
Pakistan,9/19/1998,PAK,0.357,72,33.42,70.73
Pakistan,9/19/1998,PAK,0.357,72,27.38,68.1
Pakistan,9/19/1998,PAK,0.357,72,30.15,68.56
Pakistan,9/19/1998,PAK,0.357,72,31.84,71.43
Pakistan,9/19/1998,PAK,0.357,72,29.75,73.25
Pakistan,9/19/1998,PAK,0.357,72,29.8,71.73
Pakistan,9/19/1998,PAK,0.357,72,32.05,74.25
Pakistan,9/19/1998,PAK,0.357,72,31.41,73.11
Pakistan,9/19/1998,PAK,0.357,72,29.47,73.03
Pakistan,9/19/1998,PAK,0.357,72,31.88,72.42
Pakistan,9/19/1998,PAK,0.357,72,33.57,72.65
Pakistan,9/19/1998,PAK,0.357,72,31.17,71.22
Pakistan,9/19/1998,PAK,0.357,72,32.19,75.07
Pakistan,9/19/1998,PAK,0.357,72,29.02,71.88
Pakistan,9/19/1998,PAK,0.357,72,29.19,72.85
Pakistan,9/19/1998,PAK,0.357,72,25.12,66.73
Pakistan,9/19/1998,PAK,0.357,72,27.35,68.51
Pakistan,9/19/1998,PAK,0.357,72,27.44,68.08
Pakistan,9/19/1998,PAK,0.357,72,30.83,71.91
Pakistan,9/19/1998,PAK,0.357,72,28.06,67.97
Pakistan,9/19/1998,PAK,0.357,72,27.91,68.5
Pakistan,9/19/1998,PAK,0.357,72,32.3,74.14
Pakistan,9/19/1998,PAK,0.357,72,24.74,67.58
Pakistan,9/19/1998,PAK,0.357,72,28.14,69.07
Pakistan,9/19/1998,PAK,0.357,72,28.01,69.32
Pakistan,9/19/1998,PAK,0.357,72,33.93,72.55
Pakistan,9/19/1998,PAK,0.357,72,35.92,74.29
Pakistan,9/19/1998,PAK,0.357,72,31.15,72.69
Pakistan,9/19/1998,PAK,0.357,72,33.26,73.3
Pakistan,9/19/1998,PAK,0.357,72,32.16,74.18
Pakistan,9/19/1998,PAK,0.357,72,32.58,74.07
Pakistan,9/19/1998,PAK,0.357,72,25.14,62.33
Pakistan,9/19/1998,PAK,0.357,72,32.64,74.57
Pakistan,9/19/1998,PAK,0.357,72,32.07,73.68
Pakistan,9/19/1998,PAK,0.357,72,25.81,68.42
Pakistan,9/19/1998,PAK,0.357,72,33.54,71.05
Pakistan,9/19/1998,PAK,0.357,72,34.02,72.92
Pakistan,9/19/1998,PAK,0.357,72,30.1,67.93
Pakistan,9/19/1998,PAK,0.357,72,32.28,71.55
Pakistan,9/19/1998,PAK,0.357,72,29.61,73.14
Pakistan,9/19/1998,PAK,0.357,72,30.43,72.7
Pakistan,9/19/1998,PAK,0.357,72,29.71,72.55
Pakistan,9/19/1998,PAK,0.357,72,30.46,73.7
Pakistan,9/19/1998,PAK,0.357,72,34.05,73.17
Pakistan,9/19/1998,PAK,0.357,72,33.91,72.49
Pakistan,9/19/1998,PAK,0.357,72,27.21,68.41
Pakistan,9/19/1998,PAK,0.357,72,30.75,73.82
Pakistan,9/19/1998,PAK,0.357,72,36.3,74.64
Pakistan,9/19/1998,PAK,0.357,72,25.38,68.37
Pakistan,9/19/1998,PAK,0.357,72,32.67,71.28
Pakistan,9/19/1998,PAK,0.357,72,33.72,73.06
Pakistan,9/19/1998,PAK,0.357,72,24.7,70.17
Pakistan,9/19/1998,PAK,0.357,72,28.28,68.43
Pakistan,9/19/1998,PAK,0.357,72,34.02,73.13
Pakistan,9/19/1998,PAK,0.357,72,31.8,72.27
Pakistan,9/19/1998,PAK,0.357,72,32.64,74.2
Pakistan,9/19/1998,PAK,0.357,72,29.5,71.22
Pakistan,9/19/1998,PAK,0.357,72,26.3,68.62
Pakistan,9/19/1998,PAK,0.357,72,32.39,74.36
Pakistan,9/19/1998,PAK,0.357,72,29.64,70.59
Pakistan,9/19/1998,PAK,0.357,72,33.43,72.02
Pakistan,9/19/1998,PAK,0.357,72,31.82,73.92
Pakistan,9/19/1998,PAK,0.357,72,31.34,73.41
Pakistan,9/19/1998,PAK,0.357,72,24.35,68.26
Pakistan,9/19/1998,PAK,0.357,72,29.51,70.84
Pakistan,9/19/1998,PAK,0.357,72,32.3,72.27
Pakistan,9/19/1998,PAK,0.357,72,31.28,72.32
Pakistan,9/19/1998,PAK,0.357,72,32.37,72.62
Pakistan,9/19/1998,PAK,0.357,72,32.94,73.72
Pakistan,9/19/1998,PAK,0.357,72,25.96,68.88
Pakistan,9/19/1998,PAK,0.357,72,24.95,69.31
Pakistan,9/19/1998,PAK,0.357,72,25.07,61.76
Pakistan,9/19/1998,PAK,0.357,72,26.7,67.6
Pakistan,9/19/1998,PAK,0.357,72,30.4,71.87
Pakistan,9/19/1998,PAK,0.357,72,24.49,68.98
Pakistan,9/19/1998,PAK,0.357,72,31.37,74.38
Pakistan,9/19/1998,PAK,0.357,72,29.62,71.91
Pakistan,9/19/1998,PAK,0.357,72,33.59,73.38
Pakistan,9/19/1998,PAK,0.357,72,32.97,71.55
Pakistan,9/19/1998,PAK,0.357,72,32.2,74.65
Pakistan,9/19/1998,PAK,0.357,72,29.03,66.58
Pakistan,9/19/1998,PAK,0.357,72,31.97,73.6
Pakistan,9/19/1998,PAK,0.357,72,32.16,71.26
Pakistan,9/19/1998,PAK,0.357,72,30.73,72.64
Pakistan,9/19/1998,PAK,0.357,72,32.85,71.37
Pakistan,9/19/1998,PAK,0.357,72,27.59,67.99
Pakistan,9/19/1998,PAK,0.357,72,30.43,73.05
Pakistan,9/19/1998,PAK,0.357,72,31.98,74.21
Pakistan,9/19/1998,PAK,0.357,72,33.75,73.52
Pakistan,9/19/1998,PAK,0.357,72,26.92,68.52
Pakistan,9/19/1998,PAK,0.357,72,27.06,68.2
Pakistan,9/19/1998,PAK,0.357,72,30.77,74.13
Pakistan,9/19/1998,PAK,0.357,72,24.86,67.01
Pakistan,9/19/1998,PAK,0.357,72,30.33,66.88
Pakistan,9/19/1998,PAK,0.357,72,24.82,68.6
Pakistan,9/19/1998,PAK,0.357,72,26.89,68.45
Pakistan,9/19/1998,PAK,0.357,72,31.23,70.95
Pakistan,9/19/1998,PAK,0.357,72,28.43,69.57
Pakistan,9/19/1998,PAK,0.357,72,31.12,74.45
Pakistan,9/19/1998,PAK,0.357,72,24.13,67.45
Pakistan,9/19/1998,PAK,0.357,72,26.15,68.72
Pakistan,9/19/1998,PAK,0.357,72,27.53,68.74
Pakistan,9/19/1998,PAK,0.357,72,27.1,67.73
Pakistan,9/19/1998,PAK,0.357,72,29.58,72.23
Pakistan,9/19/1998,PAK,0.357,72,34.04,72.88
Pakistan,9/19/1998,PAK,0.357,72,28.24,69.18
Pakistan,9/19/1998,PAK,0.357,72,30.31,71.82
Pakistan,9/19/1998,PAK,0.357,72,31.84,73.63
Pakistan,9/19/1998,PAK,0.357,72,29.91,71.16
Pakistan,9/19/1998,PAK,0.357,72,28.65,70.65
Pakistan,9/19/1998,PAK,0.357,72,27.85,69.41
Pakistan,9/19/1998,PAK,0.357,72,28.57,65.42
Pakistan,9/19/1998,PAK,0.357,72,32.81,73.89
Pakistan,9/19/1998,PAK,0.357,72,32.64,73.01
Pakistan,9/19/1998,PAK,0.357,72,25.82,69.37
Pakistan,9/19/1998,PAK,0.357,72,32.46,71.47
Pakistan,9/19/1998,PAK,0.357,72,31.5,73.27
Pakistan,9/19/1998,PAK,0.357,72,32.3,72.34
Pakistan,9/19/1998,PAK,0.357,72,27.8,66.6
Pakistan,9/19/1998,PAK,0.357,72,33.6,71.44
Pakistan,9/19/1998,PAK,0.357,72,29.9,69.23
Pakistan,9/19/1998,PAK,0.357,72,30.2,66.98
Pakistan,9/19/1998,PAK,0.357,72,30.46,70.97
Pakistan,9/19/1998,PAK,0.357,72,27.34,68.69
Pakistan,9/19/1998,PAK,0.357,72,32.33,74.55
Pakistan,9/19/1998,PAK,0.357,72,32.19,73.03
Pakistan,9/19/1998,PAK,0.357,72,31.17,74.1
Pakistan,9/19/1998,PAK,0.357,72,28.55,70.47
Pakistan,9/19/1998,PAK,0.357,72,34.1,71.15
Pakistan,9/19/1998,PAK,0.357,72,32.58,74.48
Pakistan,9/19/1998,PAK,0.357,72,25.36,68.3
Pakistan,9/19/1998,PAK,0.357,72,31.93,70.46
Pakistan,9/19/1998,PAK,0.357,72,32.45,71.47
Pakistan,9/19/1998,PAK,0.357,72,32.54,73.98
Pakistan,9/19/1998,PAK,0.357,72,25.18,69.57
Pakistan,9/19/1998,PAK,0.357,72,33.38,71.33
Pakistan,9/19/1998,PAK,0.357,72,31.56,74.35
Pakistan,9/19/1998,PAK,0.357,72,27.85,68.7
Pakistan,9/19/1998,PAK,0.357,72,32.6,70.91
Pakistan,9/19/1998,PAK,0.357,72,32.7,73.96
Pakistan,9/19/1998,PAK,0.357,72,31.83,72.78
Pakistan,9/19/1998,PAK,0.357,72,27.56,68.21
Pakistan,9/19/1998,PAK,0.357,72,32.29,71.37
Pakistan,9/19/1998,PAK,0.357,72,28.94,70.94
Pakistan,9/19/1998,PAK,0.357,72,30.97,70.93
Pakistan,9/19/1998,PAK,0.357,72,32.2,72.95
Pakistan,9/19/1998,PAK,0.357,72,29.54,71.63
Pakistan,9/19/1998,PAK,0.357,72,30.36,68.6
Pakistan,9/19/1998,PAK,0.357,72,32.15,74.11
Pakistan,9/19/1998,PAK,0.357,72,29.87,67.33
Pakistan,9/19/1998,PAK,0.357,72,27.75,68.45
Pakistan,9/19/1998,PAK,0.357,72,29.8,72.18
Pakistan,9/19/1998,PAK,0.357,72,32.56,73.21
Pakistan,9/19/1998,PAK,0.357,72,30.84,72.8
Pakistan,9/19/1998,PAK,0.357,72,31.59,73.69
Pakistan,9/19/1998,PAK,0.357,72,32.59,73.48
Pakistan,9/19/1998,PAK,0.357,72,30.17,73.73
Pakistan,9/19/1998,PAK,0.357,72,31.9,72.38
Pakistan,9/19/1998,PAK,0.357,72,31.38,71.44
Pakistan,9/19/1998,PAK,0.357,72,34.34,73.2
Pakistan,9/19/1998,PAK,0.357,72,34.2,72.04
Pakistan,9/19/1998,PAK,0.357,72,29.8,66.85
Pakistan,9/19/1998,PAK,0.357,72,25.6,68.44
Pakistan,9/19/1998,PAK,0.357,72,25.05,68.65
Pakistan,9/19/1998,PAK,0.357,72,27.18,67.81
Pakistan,9/19/1998,PAK,0.357,72,28.1,68.02
Pakistan,9/19/1998,PAK,0.357,72,30.44,72.34
Pakistan,9/19/1998,PAK,0.357,72,32.59,71.54
Pakistan,9/19/1998,PAK,0.357,72,30.17,73.57
Pakistan,9/19/1998,PAK,0.357,72,34.78,72.36
Pakistan,9/19/1998,PAK,0.357,72,33,70.06
Pakistan,9/19/1998,PAK,0.357,72,27.77,68.1
Pakistan,9/19/1998,PAK,0.357,72,24.73,68.25
Pakistan,9/19/1998,PAK,0.357,72,25.53,69.01
Pakistan,9/19/1998,PAK,0.357,72,28.03,69.54
Pakistan,9/19/1998,PAK,0.357,72,24.55,67.63
Pakistan,9/19/1998,PAK,0.357,72,25.32,69.05
Pakistan,9/19/1998,PAK,0.357,72,32.25,72.11
Pakistan,9/19/1998,PAK,0.357,72,24.74,69.8
Pakistan,9/19/1998,PAK,0.357,72,26.67,67.99
Pakistan,9/19/1998,PAK,0.357,72,30.2,71.45
Pakistan,9/19/1998,PAK,0.357,72,31.81,74.25
Pakistan,9/19/1998,PAK,0.357,72,33.91,73.39
Pakistan,9/19/1998,PAK,0.357,72,30.9,73.5
Pakistan,9/19/1998,PAK,0.357,72,34.35,73.48
Pakistan,9/19/1998,PAK,0.357,72,30.07,71.18
Pakistan,9/19/1998,PAK,0.357,72,25.07,69.65
Pakistan,9/19/1998,PAK,0.357,72,31.45,73.69
Pakistan,9/19/1998,PAK,0.357,72,31.9,74.52
Pakistan,9/19/1998,PAK,0.357,72,32.11,74.87
Pakistan,9/19/1998,PAK,0.357,72,27.38,67.91
Pakistan,9/19/1998,PAK,0.357,72,27.67,68.37
Pakistan,9/19/1998,PAK,0.357,72,24.85,69.45
Pakistan,9/19/1998,PAK,0.357,72,26.84,68.12
Pakistan,9/19/1998,PAK,0.357,72,26.24,68.4
Pakistan,9/19/1998,PAK,0.357,72,32.14,75.18
Pakistan,9/19/1998,PAK,0.357,72,34.01,71.99
Pakistan,9/19/1998,PAK,0.357,72,31.97,73.98
Pakistan,9/19/1998,PAK,0.357,72,29.56,66.01
Pakistan,9/19/1998,PAK,0.357,72,30.81,73.45
Pakistan,9/19/1998,PAK,0.357,72,25.22,64.63
Pakistan,9/19/1998,PAK,0.357,72,34.02,71.78
Pakistan,9/19/1998,PAK,0.357,72,26.78,68.3
Pakistan,9/19/1998,PAK,0.357,72,32.11,70.97
Pakistan,9/19/1998,PAK,0.357,72,30.35,73.38
Pakistan,9/19/1998,PAK,0.357,72,27.86,69.1
Pakistan,9/19/1998,PAK,0.357,72,25.27,63.45
Pakistan,9/19/1998,PAK,0.357,72,32.27,74.65
Pakistan,9/19/1998,PAK,0.357,72,31.03,73.85
Pakistan,9/19/1998,PAK,0.357,72,34.01,71.54
Pakistan,9/19/1998,PAK,0.357,72,32.43,73.58
Pakistan,9/19/1998,PAK,0.357,72,26.89,67.68
Pakistan,9/19/1998,PAK,0.357,72,32.59,73.04
Pakistan,9/19/1998,PAK,0.357,72,31.9,73.27
Pakistan,9/19/1998,PAK,0.357,72,33.24,72.26
Pakistan,9/19/1998,PAK,0.357,72,27.6,68.62
Pakistan,9/19/1998,PAK,0.357,72,30.77,72.43
Pakistan,9/19/1998,PAK,0.357,72,30.59,66.98
Pakistan,9/19/1998,PAK,0.357,72,25.52,69.38
Pakistan,9/19/1998,PAK,0.357,72,30.29,71.67
Pakistan,9/19/1998,PAK,0.357,72,32.11,73.92
Pakistan,9/19/1998,PAK,0.357,72,30.21,67.02
Pakistan,9/19/1998,PAK,0.357,72,31.83,72.82
Pakistan,9/19/1998,PAK,0.357,72,27.18,67.95
Pakistan,9/19/1998,PAK,0.357,72,28.42,70.3
Pakistan,9/19/1998,PAK,0.357,72,31.25,74.21
Pakistan,9/19/1998,PAK,0.357,72,31.22,74.27
Pakistan,9/19/1998,PAK,0.357,72,29.1,70.32
Pakistan,9/19/1998,PAK,0.357,72,24.98,68.85
Pakistan,9/19/1998,PAK,0.357,72,27.28,68.5
Pakistan,9/19/1998,PAK,0.357,72,32.32,73.78
Pakistan,9/19/1998,PAK,0.357,72,27.81,68.29
Pakistan,9/19/1998,PAK,0.357,72,33.6,73.04
Pakistan,9/19/1998,PAK,0.357,72,30.88,73.6
Pakistan,9/19/1998,PAK,0.357,72,34.07,71.99
Pakistan,9/19/1998,PAK,0.357,72,27.68,68.89
Pakistan,9/19/1998,PAK,0.357,72,28.69,69.95
Pakistan,9/19/1998,PAK,0.357,72,27.97,68.8
Pakistan,9/19/1998,PAK,0.357,72,28.3,70.13
Pakistan,9/19/1998,PAK,0.357,72,25.97,68.37
Pakistan,9/19/1998,PAK,0.357,72,30.67,73.11
Pakistan,9/19/1998,PAK,0.357,72,31.98,72.33
Pakistan,9/19/1998,PAK,0.357,72,26.13,68.26
Pakistan,9/19/1998,PAK,0.357,72,25.28,69.4
Pakistan,9/19/1998,PAK,0.357,72,29.34,71.54
Pakistan,9/19/1998,PAK,0.357,72,32.48,74.34
Pakistan,9/19/1998,PAK,0.357,72,31.11,72.8
Pakistan,9/19/1998,PAK,0.357,72,31.72,73.37
Pakistan,9/19/1998,PAK,0.357,72,26.05,68.93
Pakistan,9/19/1998,PAK,0.357,72,33.77,72.43
Pakistan,9/19/1998,PAK,0.357,72,26.03,68.13
Pakistan,9/19/1998,PAK,0.357,72,32.9,73.75
Pakistan,9/19/1998,PAK,0.357,72,32.82,70.77
Pakistan,9/19/1998,PAK,0.357,72,30.6,71.97
Pakistan,9/19/1998,PAK,0.357,72,32.08,72.67
Pakistan,9/19/1998,PAK,0.357,72,26.1,68.48
Pakistan,9/19/1998,PAK,0.357,72,26.43,67.85
Pakistan,9/19/1998,PAK,0.357,72,27.2,68.48
Pakistan,9/19/1998,PAK,0.357,72,34.22,71.57
Pakistan,9/19/1998,PAK,0.357,72,25.52,69.23
Pakistan,9/19/1998,PAK,0.357,72,27.85,67.9
Pakistan,9/19/1998,PAK,0.357,72,25.92,68.61
Pakistan,9/19/1998,PAK,0.357,72,31.57,73.48
Pakistan,9/19/1998,PAK,0.357,72,26.15,68.63
Pakistan,9/19/1998,PAK,0.357,72,32.28,72.47
Pakistan,9/19/1998,PAK,0.357,72,32.26,75.15
Pakistan,9/19/1998,PAK,0.357,72,31.46,74.1
Pakistan,9/19/1998,PAK,0.357,72,29.57,71.02
Pakistan,9/19/1998,PAK,0.357,72,31.72,73.98
Pakistan,9/19/1998,PAK,0.357,72,27.96,68.64
Pakistan,9/19/1998,PAK,0.357,72,34.33,71.18
Pakistan,9/19/1998,PAK,0.357,72,31.9,70.86
Pakistan,9/19/1998,PAK,0.357,72,29.88,71.29
Pakistan,9/19/1998,PAK,0.357,72,32.52,74.55
Pakistan,9/19/1998,PAK,0.357,72,29.55,67.87
Pakistan,9/19/1998,PAK,0.357,72,31.82,72.54
Pakistan,9/19/1998,PAK,0.357,72,26.03,68.8
Pakistan,9/19/1998,PAK,0.357,72,27.03,67.85
Pakistan,9/19/1998,PAK,0.357,72,27.3,68.4
Pakistan,9/19/1998,PAK,0.357,72,32.47,74.18
Pakistan,9/19/1998,PAK,0.357,72,28.52,68.55
Pakistan,9/19/1998,PAK,0.357,72,24.61,68.08
Pakistan,9/19/1998,PAK,0.357,72,31.87,73.5
Pakistan,9/19/1998,PAK,0.357,72,27.7,68.85
Pakistan,9/19/1998,PAK,0.357,72,28.49,66.26
Pakistan,9/19/1998,PAK,0.357,72,34.13,72.47
Pakistan,9/19/1998,PAK,0.357,72,34.28,71.93
Pakistan,9/19/1998,PAK,0.357,72,32.92,72.41
Pakistan,9/19/1998,PAK,0.357,72,24.89,68.81
Pakistan,9/19/1998,PAK,0.357,72,35.49,72.23
Pakistan,9/19/1998,PAK,0.357,72,31.04,73.13
Pakistan,9/19/1998,PAK,0.357,72,25.76,68.66
Pakistan,9/19/1998,PAK,0.357,72,25.46,68.72
Pakistan,9/19/1998,PAK,0.357,72,24.8,68.97
Pakistan,9/19/1998,PAK,0.357,72,25.12,68.88
Pakistan,9/19/1998,PAK,0.357,72,25.43,68.53
Pakistan,9/19/1998,PAK,0.357,72,25.07,69.22
Pakistan,9/19/1998,PAK,0.357,72,25.99,69.2
Pakistan,9/19/1998,PAK,0.357,72,25.12,68.53
Pakistan,9/19/1998,PAK,0.357,72,34.3,71.65
Pakistan,9/19/1998,PAK,0.357,72,28.29,69
Pakistan,9/19/1998,PAK,0.357,72,32.21,70.38
Pakistan,9/19/1998,PAK,0.357,72,30.7,70.64
Pakistan,9/19/1998,PAK,0.357,72,33.75,72.81
Pakistan,9/19/1998,PAK,0.357,72,25.37,67.83
Pakistan,9/19/1998,PAK,0.357,72,26.95,68.11
Pakistan,9/19/1998,PAK,0.357,72,24.75,67.92
Pakistan,9/19/1998,PAK,0.357,72,28.27,68.77
Pakistan,9/19/1998,PAK,0.357,72,30.97,72.47
Pakistan,9/19/1998,PAK,0.357,72,34.07,72.62
Pakistan,9/19/1998,PAK,0.357,72,34.32,71.83
Pakistan,9/19/1998,PAK,0.357,72,30.54,72.23
Pakistan,9/19/1998,PAK,0.357,72,25.99,63.07
Pakistan,9/19/1998,PAK,0.357,72,28.16,69.73
Pakistan,9/19/1998,PAK,0.357,72,29.24,71.05
Pakistan,9/19/1998,PAK,0.357,72,25.37,69.73
Pakistan,9/19/1998,PAK,0.357,72,28.18,68.05
Pakistan,9/19/1998,PAK,0.357,72,25.81,66.62
Pakistan,9/19/1998,PAK,0.357,72,34.18,71.77
Pakistan,9/19/1998,PAK,0.357,72,30.05,72.34
Pakistan,9/19/1998,PAK,0.357,72,33.77,72.75
Pakistan,9/19/1998,PAK,0.357,72,32.3,69.57
Pakistan,9/19/1998,PAK,0.357,72,27.45,67.8
Pakistan,9/19/1998,PAK,0.357,72,31.55,73.83
Pakistan,9/19/1998,PAK,0.357,72,32.45,74.1
Pakistan,9/19/1998,PAK,0.357,72,29.14,71.75
Pakistan,9/19/1998,PAK,0.357,72,32.35,74.9
Pakistan,9/19/1998,PAK,0.357,72,28.82,70.51
Pakistan,9/19/1998,PAK,0.357,72,34.07,72.47
Pakistan,9/19/1998,PAK,0.357,72,31.35,69.44
Pakistan,9/19/1998,PAK,0.357,72,30.39,67.73
Finland,12/14/1984,FIN,12.142,67,62.61,25.69
Finland,12/14/1984,FIN,12.142,67,61.28,22.68
Finland,12/14/1984,FIN,12.142,67,62.57,24.1
